Application_mode,Course,Displaced,Debtor,Tuition_fees_up_to_date,Scholarship_holder,Age,Target_encoded,approval_rate_1st,approval_rate_2nd,avg_enrolled
8,12,1,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
8,11,0,0,0,0,18,1,1.0,0.0,5.5
8,13,1,0,1,0,19,1,0.0,0.0,7.0
12,17,0,0,1,1,35,0,0.8,1.0,5.0
8,6,0,0,1,0,23,0,0.8,1.0,5.0
12,12,0,0,1,0,28,1,0.42857142857142855,0.0,7.0
1,14,1,1,1,0,20,1,0.8,1.0,5.0
1,14,1,0,1,0,21,1,0.6,0.8,5.0
8,5,1,0,1,0,18,0,1.0,0.8333333333333334,6.0
1,5,1,0,1,0,22,0,1.0,1.0,6.0
8,6,1,0,1,0,21,0,0.0,1.0,5.0
4,13,0,1,0,0,38,1,0.42857142857142855,0.0,6.0
14,2,1,0,1,0,19,1,0.0,0.0,0.0
4,7,0,0,1,0,24,1,0.0,0.0,5.0
9,5,1,0,0,0,19,1,0.0,0.0,6.0
1,12,1,0,1,1,19,0,1.0,1.0,7.5
12,7,0,0,1,0,31,1,0.0,0.0,5.0
8,14,1,0,1,1,19,0,1.0,1.0,6.0
8,5,1,0,1,0,22,0,0.8333333333333334,1.0,6.0
12,6,0,0,1,0,25,1,0.0,0.0,5.0
1,12,1,0,1,0,18,1,1.0,0.0,7.5
4,12,1,0,1,0,30,1,0.0,0.0,8.0
1,12,0,0,1,1,18,0,1.0,1.0,8.0
1,15,1,0,1,0,18,0,1.0,1.0,6.0
8,15,0,0,1,0,18,1,0.0,0.0,6.0
1,10,1,0,1,0,18,0,1.0,1.0,6.0
12,14,0,0,1,1,25,0,1.0,1.0,6.0
1,2,0,0,1,0,18,1,0.0,0.0,0.0
12,13,0,0,1,0,25,1,0.5714285714285714,0.5714285714285714,7.0
1,12,1,0,1,0,19,0,0.8571428571428571,0.8571428571428571,7.0
1,12,1,0,1,1,20,0,1.0,1.0,8.0
13,12,1,0,0,0,33,1,0.7142857142857143,0.8333333333333334,6.5
8,10,1,0,1,1,18,0,1.0,1.0,6.0
8,12,1,0,1,0,19,0,1.0,1.0,8.0
1,12,1,0,1,1,20,0,1.0,0.75,7.5
12,7,0,0,1,0,24,1,0.0,0.4,5.0
12,17,0,0,1,0,24,1,0.0,0.0,5.0
8,6,1,0,1,0,18,0,1.0,1.0,5.0
1,11,1,0,1,1,18,0,1.0,0.8333333333333334,6.0
16,6,1,0,1,0,22,0,0.9166666666666666,1.0,12.0
1,15,1,0,1,1,18,0,1.0,0.8333333333333334,6.0
1,2,1,0,1,0,21,0,1.0,1.0,17.0
12,17,1,0,1,0,38,1,0.6,0.8,5.0
14,10,0,0,1,1,29,0,1.0,1.0,14.5
8,11,1,0,0,0,18,1,0.0,0.0,6.0
14,17,0,0,1,0,37,0,1.0,1.0,12.5
1,9,0,0,1,0,20,0,1.0,1.0,5.0
1,8,1,0,0,0,20,1,0.8,0.6,5.0
12,7,0,1,1,0,40,1,0.6,0.4,5.0
1,9,0,0,0,0,21,1,0.4,0.6,5.0
15,5,0,0,1,0,21,0,0.8571428571428571,0.8888888888888888,8.0
1,12,1,0,1,0,18,0,1.0,1.0,8.0
12,4,0,0,1,0,27,0,1.0,1.0,6.0
12,5,0,0,0,0,38,1,0.0,0.0,6.0
9,8,0,0,1,0,18,1,0.8333333333333334,0.5,6.0
1,8,1,0,1,0,18,1,1.0,0.8333333333333334,6.0
14,15,0,1,0,0,19,1,0.5,0.3333333333333333,6.0
12,14,0,1,0,0,44,1,0.16666666666666666,0.0,6.0
15,6,1,0,1,0,26,1,0.6666666666666666,0.5,6.0
14,8,0,1,0,0,24,1,0.8333333333333334,0.6666666666666666,6.0
12,4,1,0,0,0,27,1,0.0,0.0,6.0
12,4,0,1,0,0,27,1,0.0,0.0,6.0
14,5,1,0,1,0,25,1,0.7647058823529411,0.6666666666666666,16.0
1,2,1,0,1,1,19,0,0.0,0.0,0.0
8,7,1,1,0,0,20,1,0.0,0.0,5.0
15,8,1,0,0,0,22,1,0.5,0.0,6.0
1,14,1,0,1,0,19,0,1.0,1.0,6.0
1,12,1,0,1,1,18,0,1.0,0.875,7.5
1,10,1,1,1,0,20,0,1.0,1.0,6.0
8,2,1,0,1,1,18,1,0.0,0.0,0.0
12,15,0,0,1,0,36,0,1.0,1.0,6.0
6,9,0,1,1,0,19,0,0.6,0.8,5.0
17,9,0,0,1,1,21,0,1.0,1.0,10.0
1,9,1,0,1,0,26,1,0.0,0.0,5.0
12,4,0,1,0,0,29,1,0.3333333333333333,0.14285714285714285,8.0
4,12,0,0,1,0,27,1,0.0,0.0,7.5
1,15,1,0,1,1,19,0,1.0,1.0,6.0
1,15,0,0,0,0,20,1,0.0,0.0,4.0
1,11,0,0,1,0,33,0,1.0,1.0,8.0
12,17,0,1,1,0,35,1,1.0,1.0,5.0
1,9,1,0,1,0,23,0,0.8,0.8,5.0
1,12,1,0,1,0,19,0,1.0,1.0,7.5
1,5,1,0,1,1,21,0,1.0,1.0,6.0
12,12,0,0,1,0,27,1,0.875,0.875,8.0
4,12,0,0,1,0,28,1,1.0,1.0,7.5
12,10,0,0,1,0,42,1,0.0,0.0,6.0
4,17,0,0,1,0,27,0,0.8,0.8,5.0
1,5,1,0,1,0,23,1,0.6666666666666666,0.0,6.0
8,11,1,0,1,1,18,0,1.0,1.0,6.0
12,12,0,0,1,0,26,0,0.875,0.875,8.0
1,9,0,0,1,0,18,1,0.0,0.0,5.0
12,17,0,1,1,0,29,1,0.6,0.4,5.0
8,6,1,0,1,0,22,1,0.0,0.0,6.0
1,12,1,0,1,1,19,0,0.875,0.875,8.0
1,10,1,0,1,1,18,0,1.0,1.0,6.0
1,6,1,0,1,1,18,1,0.6,0.6,5.0
12,4,0,1,0,0,40,1,0.8333333333333334,0.5,6.0
8,11,1,1,0,0,20,1,0.5,0.0,6.0
1,12,1,0,1,0,18,1,0.625,0.625,8.0
14,3,0,0,1,0,31,0,1.0,0.7,11.0
1,9,0,0,1,1,18,0,0.8,1.0,5.0
14,14,1,0,1,0,22,1,1.0,0.6666666666666666,6.0
16,9,0,1,0,0,38,1,0.0,0.0,5.0
14,17,0,0,1,0,33,1,0.0,0.0,5.0
8,14,0,0,1,0,18,1,0.0,0.0,6.0
16,17,1,0,1,0,27,0,1.0,1.0,5.5
12,11,0,0,1,0,26,0,1.0,1.0,6.0
1,12,1,0,1,1,19,0,1.0,1.0,7.5
16,12,0,0,1,0,44,1,0.7142857142857143,0.7142857142857143,7.0
1,9,1,0,1,0,19,0,1.0,1.0,5.0
9,5,1,0,1,0,20,1,0.0,0.0,6.0
14,17,0,0,1,0,31,0,0.9285714285714286,0.9285714285714286,14.0
14,5,1,0,1,0,25,0,1.0,1.0,6.0
8,15,1,1,0,0,19,1,0.0,0.0,6.0
8,12,1,0,1,0,18,1,1.0,1.0,7.5
12,14,0,0,1,0,24,1,0.3333333333333333,0.3333333333333333,6.0
1,10,0,0,1,0,20,0,1.0,1.0,6.0
8,11,0,0,1,0,18,0,1.0,1.0,6.0
1,10,0,0,1,1,18,0,1.0,1.0,6.0
4,12,0,1,0,0,28,1,0.0,0.0,7.0
1,16,0,1,1,0,18,1,0.8333333333333334,0.6666666666666666,6.0
1,10,0,0,1,1,18,0,1.0,0.8333333333333334,6.0
8,9,1,0,1,1,18,0,1.0,1.0,5.0
1,9,1,0,0,1,19,1,0.6,0.6,5.0
8,12,0,0,1,1,19,0,0.8571428571428571,1.0,7.5
1,10,0,1,1,1,20,0,0.8333333333333334,1.0,6.0
14,3,0,0,1,0,34,0,0.8181818181818182,1.0,9.0
8,12,1,0,1,0,19,0,1.0,1.0,8.0
12,5,1,0,1,0,24,0,1.0,0.3333333333333333,6.0
5,15,1,0,1,0,18,1,0.0,0.0,6.0
8,8,1,0,1,0,19,1,0.4,0.0,5.0
1,9,0,0,1,1,18,0,1.0,0.6,5.0
1,12,1,1,1,0,19,0,1.0,1.0,7.5
1,8,1,0,1,0,19,1,0.6666666666666666,0.3333333333333333,6.0
8,4,0,0,1,0,19,1,1.0,0.6666666666666666,6.0
12,17,1,0,1,0,41,1,0.8,0.4,5.0
1,12,0,0,1,0,19,0,0.8571428571428571,1.0,7.5
4,12,1,0,0,0,23,1,0.0,0.0,7.5
1,7,0,0,1,0,18,1,1.0,1.0,5.0
1,9,0,0,1,0,19,0,1.0,1.0,5.0
15,4,1,0,1,0,20,0,1.0,1.0,6.0
12,6,0,1,0,0,35,1,0.4,0.4,5.0
12,14,0,0,0,0,34,1,0.0,0.0,6.0
1,5,1,1,0,1,19,0,1.0,1.0,6.0
6,10,1,1,0,0,22,0,0.8333333333333334,0.8333333333333334,6.0
8,5,0,0,1,0,20,0,1.0,1.0,6.0
12,7,0,1,1,0,30,1,0.0,0.0,5.0
1,11,1,0,0,0,20,1,0.3333333333333333,0.0,6.0
8,5,1,0,1,0,18,0,1.0,1.0,6.0
1,8,0,0,1,1,26,1,0.0,0.0,5.0
12,17,0,0,1,0,26,0,1.0,1.0,5.0
12,9,0,0,0,0,26,1,0.4,0.0,5.0
12,17,0,1,0,0,31,1,0.0,0.0,5.0
1,2,1,0,1,1,20,0,1.0,1.0,11.5
1,15,1,0,1,0,19,0,1.0,0.5,6.0
8,14,1,1,0,0,23,1,0.0,0.0,5.0
1,12,1,0,1,1,20,1,0.14285714285714285,0.0,7.0
16,12,0,0,1,0,20,0,1.0,0.9,8.5
12,3,1,0,1,0,29,1,0.0,0.0,5.5
1,15,1,0,1,1,20,0,1.0,0.6666666666666666,6.0
1,12,0,0,1,0,24,0,0.8571428571428571,0.8571428571428571,7.0
12,13,0,0,1,0,37,1,0.0,0.0,7.0
1,12,1,0,1,0,18,1,0.0,0.0,7.5
1,2,1,1,0,1,18,1,0.0,0.0,0.0
8,12,0,0,1,0,18,0,0.875,0.875,8.0
12,4,0,0,1,0,35,1,0.6666666666666666,0.5,6.0
8,11,0,0,1,0,19,1,0.0,0.0,5.5
1,2,1,0,1,0,18,0,0.0,0.0,0.0
1,12,1,0,1,0,19,0,0.8571428571428571,0.8571428571428571,7.0
15,4,1,0,0,0,30,1,0.6666666666666666,0.5,8.5
14,15,0,1,0,0,51,1,0.0,0.0,4.0
5,6,0,0,1,0,18,0,1.0,0.8333333333333334,6.0
1,2,1,0,1,0,18,0,0.0,0.0,0.0
1,2,1,0,1,0,18,0,0.0,0.0,0.0
1,12,1,0,1,1,18,0,1.0,1.0,8.0
1,8,1,0,1,0,18,1,0.8,0.0,5.0
9,2,1,0,1,0,23,0,1.0,1.0,17.0
1,15,1,1,0,0,18,1,0.8333333333333334,0.6666666666666666,6.0
1,2,1,0,1,0,18,0,0.0,0.0,0.0
17,6,1,0,1,0,21,0,0.9090909090909091,0.8888888888888888,10.0
14,15,0,1,1,0,20,0,1.0,1.0,6.0
13,6,0,0,1,0,24,0,0.8181818181818182,0.9,10.5
1,8,1,0,1,0,18,0,1.0,1.0,6.0
8,12,1,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
1,15,1,0,1,0,19,0,1.0,1.0,6.0
15,10,1,0,1,1,20,0,1.0,1.0,6.0
1,12,1,0,1,0,18,0,1.0,1.0,7.5
1,12,1,0,1,0,18,0,0.875,0.875,8.0
1,12,1,0,1,0,19,0,0.8571428571428571,0.8571428571428571,7.0
1,14,1,0,1,0,18,0,0.8333333333333334,0.8333333333333334,6.0
1,12,1,0,1,0,20,0,1.0,1.0,8.0
1,13,1,0,1,0,18,0,1.0,1.0,7.5
8,3,0,1,0,0,18,1,0.5,0.0,6.0
1,16,1,0,1,0,18,0,0.8333333333333334,0.8333333333333334,6.0
1,12,1,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
8,12,1,0,1,1,18,0,0.8571428571428571,0.8571428571428571,7.0
1,12,1,0,1,0,20,0,1.0,1.0,7.5
1,5,1,0,1,1,22,0,0.8333333333333334,0.8333333333333334,6.0
1,10,1,0,1,0,18,0,1.0,1.0,6.0
8,9,0,0,1,0,18,0,1.0,0.8,5.0
8,14,0,1,1,1,18,1,0.16666666666666666,0.0,6.0
8,10,0,0,1,0,19,0,1.0,0.8333333333333334,7.0
1,6,1,0,1,1,19,0,1.0,1.0,5.0
8,15,0,0,1,1,18,0,1.0,1.0,6.0
8,12,1,0,1,1,18,0,1.0,1.0,7.5
1,12,1,0,1,0,18,0,1.0,1.0,7.5
8,14,1,0,1,0,19,0,1.0,1.0,6.0
8,10,1,0,1,0,18,0,0.8333333333333334,0.6666666666666666,6.0
12,12,0,0,1,1,25,0,1.0,1.0,8.0
1,12,1,0,1,1,19,0,0.8571428571428571,0.875,7.5
8,12,1,0,1,0,18,0,1.0,1.0,7.5
8,8,1,0,1,0,19,0,1.0,0.6666666666666666,6.0
1,12,0,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
12,6,0,0,1,0,24,1,0.8333333333333334,0.16666666666666666,6.0
1,15,1,0,1,0,21,0,0.8333333333333334,0.8333333333333334,6.0
1,11,1,0,1,1,18,0,1.0,1.0,6.0
1,10,1,0,1,0,18,0,1.0,1.0,6.0
1,5,0,0,1,1,20,0,1.0,1.0,6.0
1,5,1,0,1,0,19,0,1.0,0.8333333333333334,6.0
1,15,1,0,1,1,19,1,1.0,1.0,6.0
1,12,1,0,1,0,30,0,1.0,1.0,7.5
1,12,0,0,1,0,18,0,1.0,1.0,8.0
8,6,1,0,1,0,18,0,0.8,0.6,5.0
1,15,1,0,1,1,18,0,1.0,1.0,6.0
9,12,0,0,1,0,20,0,0.8571428571428571,0.875,7.5
1,11,0,0,1,0,19,1,0.0,0.0,6.0
14,11,1,0,1,0,19,1,0.0,0.0,6.0
1,2,1,0,0,0,19,1,0.0,0.0,0.0
1,11,1,0,1,1,18,0,1.0,1.0,6.0
9,16,1,0,1,0,19,0,0.8571428571428571,0.8571428571428571,7.0
4,12,0,0,1,0,25,0,0.875,0.875,8.0
1,10,1,0,1,0,19,1,0.8333333333333334,1.0,6.0
1,10,1,1,1,1,19,0,1.0,1.0,6.0
1,14,1,0,1,1,20,0,0.8333333333333334,0.8333333333333334,6.0
1,12,1,0,1,1,20,0,1.0,1.0,7.5
8,6,1,0,1,0,19,0,0.8,0.6,5.0
4,4,1,0,1,0,31,0,0.9166666666666666,1.0,12.0
1,6,0,0,1,0,20,0,0.6,0.6,5.0
1,14,1,0,1,0,18,0,1.0,0.8333333333333334,6.0
8,6,1,0,1,1,20,0,1.0,1.0,6.0
8,14,0,0,1,1,19,1,0.8333333333333334,0.8333333333333334,6.0
8,9,0,0,1,1,21,0,1.0,1.0,5.0
1,12,1,0,1,0,18,0,1.0,1.0,7.5
16,5,1,0,1,0,21,1,1.0,0.9090909090909091,10.5
15,10,0,0,1,0,20,0,1.0,0.8333333333333334,6.0
1,14,1,0,1,1,18,0,0.8333333333333334,1.0,6.0
1,9,1,0,1,1,18,0,0.8,1.0,5.0
8,10,1,0,1,1,18,0,1.0,1.0,6.0
14,6,1,0,1,1,21,0,0.42857142857142855,1.0,6.0
1,12,0,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
1,12,1,0,1,1,18,0,1.0,1.0,8.0
8,11,1,0,1,1,20,0,0.6666666666666666,0.6666666666666666,6.0
13,12,0,0,1,1,32,0,1.0,1.0,8.0
1,12,1,0,1,1,23,0,0.8571428571428571,1.0,7.5
8,3,0,0,1,0,18,0,0.8333333333333334,0.8333333333333334,6.0
14,2,1,0,1,0,34,1,0.0,0.0,0.0
1,9,0,0,1,0,21,0,1.0,1.0,5.0
1,11,1,0,1,1,20,1,0.0,0.0,6.0
1,10,1,0,1,0,18,0,1.0,1.0,6.0
8,6,1,0,1,0,18,0,1.0,1.0,6.0
8,15,0,0,1,0,18,0,1.0,1.0,6.0
12,3,1,0,1,0,24,1,0.16666666666666666,0.0,6.0
16,9,0,1,0,0,32,0,0.9333333333333333,1.0,14.0
12,11,1,1,0,0,24,1,1.0,0.5,6.0
1,10,0,0,1,1,18,1,1.0,0.0,6.0
16,11,0,0,1,0,28,0,1.0,0.8333333333333334,6.0
8,16,1,0,1,1,18,1,1.0,0.6666666666666666,6.0
4,16,1,0,0,0,24,1,0.0,0.0,5.5
1,6,0,0,1,0,19,0,1.0,1.0,5.0
12,3,0,0,1,0,44,0,1.0,1.0,6.0
7,6,1,0,1,1,18,0,1.0,1.0,6.0
1,2,1,0,1,0,18,0,0.0,0.0,0.0
1,15,0,0,1,0,22,1,0.0,0.0,6.0
9,16,0,0,1,1,18,0,0.8571428571428571,0.8571428571428571,7.0
12,17,0,0,1,0,44,0,1.0,1.0,5.0
12,16,0,1,1,0,33,1,0.8333333333333334,0.8333333333333334,6.0
12,16,0,1,0,0,32,1,0.0,0.0,5.5
12,4,0,0,0,0,35,1,0.0,0.0,6.0
1,10,1,0,1,0,20,0,1.0,1.0,6.0
12,11,1,0,1,0,24,0,0.8333333333333334,0.8333333333333334,6.0
1,12,0,0,1,0,19,0,1.0,1.0,7.5
1,15,1,0,1,1,19,0,1.0,1.0,6.0
13,4,1,0,0,0,27,1,0.0,0.0,6.0
12,16,0,0,0,0,30,1,0.0,0.0,6.0
8,2,1,0,1,0,21,1,0.0,0.0,0.0
1,5,1,0,1,0,19,0,1.0,1.0,6.0
14,12,0,0,1,0,18,0,1.0,0.875,7.5
1,2,1,0,1,0,21,0,0.0,0.0,0.0
1,12,1,0,1,1,19,0,0.8571428571428571,0.8571428571428571,7.0
1,15,1,0,1,0,18,0,1.0,1.0,6.0
8,12,1,0,1,0,19,0,1.0,1.0,7.5
12,11,0,1,1,0,45,1,0.5,0.0,9.0
12,6,1,0,1,0,26,0,1.0,0.6666666666666666,6.0
12,17,1,0,1,0,51,1,0.0,0.0,4.5
12,15,0,1,1,1,49,0,1.0,1.0,6.0
8,9,1,0,1,0,22,1,0.4,0.2,5.0
4,8,0,0,1,0,33,1,0.4,0.4,5.0
5,14,0,0,1,0,20,0,1.0,0.8,5.0
1,10,1,0,1,1,18,0,1.0,1.0,6.0
1,16,1,1,0,0,20,1,0.5,0.3333333333333333,6.0
18,17,0,0,1,0,37,0,0.7,1.0,10.0
1,11,1,0,1,0,18,0,1.0,1.0,6.0
1,11,1,0,1,0,19,0,1.0,1.0,6.0
15,6,1,0,1,0,21,0,1.0,0.6666666666666666,6.0
1,12,0,0,1,0,20,0,0.8571428571428571,0.875,7.5
1,12,1,0,1,0,19,1,0.0,0.0,7.5
8,13,1,0,1,0,20,1,0.5714285714285714,0.5714285714285714,7.0
8,12,1,0,1,0,18,0,1.0,1.0,7.5
1,12,1,0,1,0,19,0,0.875,0.875,8.0
1,10,0,0,1,0,18,0,0.6666666666666666,0.8333333333333334,6.0
8,10,1,0,1,1,18,0,1.0,1.0,6.0
1,15,1,0,1,0,18,1,0.4,0.0,3.0
1,13,1,0,1,1,18,0,1.0,1.0,7.5
1,5,1,0,1,1,19,0,1.0,1.0,6.0
17,4,0,1,1,1,24,0,1.0,1.0,11.5
1,9,1,0,1,1,21,0,1.0,0.8,5.0
15,6,0,1,0,0,20,1,0.6666666666666666,0.8333333333333334,6.0
8,12,1,0,1,1,19,0,1.0,1.0,7.5
8,13,1,0,1,1,19,0,1.0,1.0,7.5
1,12,1,0,1,0,18,0,0.875,0.875,8.0
1,6,1,0,1,0,19,0,0.8333333333333334,0.8333333333333334,6.0
8,9,1,0,1,0,21,0,1.0,1.0,5.0
1,16,1,0,1,1,19,0,1.0,1.0,6.0
1,11,1,0,1,1,18,0,1.0,1.0,6.0
8,5,1,0,1,1,17,0,1.0,1.0,6.0
8,9,1,0,0,0,23,1,0.6,0.6,5.0
1,14,1,0,1,0,19,0,1.0,1.0,6.0
1,12,1,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
1,14,1,0,1,0,20,0,1.0,0.8333333333333334,6.0
1,6,1,0,1,1,19,0,1.0,1.0,5.0
1,10,1,0,1,1,18,0,1.0,1.0,6.0
8,10,0,0,1,1,19,0,1.0,1.0,6.0
1,10,1,0,1,0,19,0,1.0,1.0,6.0
8,12,1,0,1,0,18,0,1.0,1.0,8.0
8,12,1,0,1,0,18,0,1.0,0.875,7.5
1,12,1,0,1,1,19,0,0.8571428571428571,0.8571428571428571,7.0
1,12,0,0,1,1,19,0,0.875,0.875,8.0
1,12,0,0,1,0,19,0,0.8571428571428571,0.8571428571428571,7.0
1,12,1,0,1,0,21,0,1.0,1.0,7.5
1,15,1,0,1,0,18,0,1.0,1.0,6.0
1,15,0,0,1,1,19,0,1.0,1.0,6.0
1,15,0,0,0,0,18,1,0.0,0.0,4.0
4,3,0,0,1,0,30,1,0.0,0.0,6.0
8,8,1,0,1,0,18,1,1.0,0.8333333333333334,6.0
1,12,1,0,1,1,20,0,0.8571428571428571,0.8571428571428571,7.0
12,14,0,1,0,0,25,1,1.0,1.0,5.0
1,12,1,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
1,12,0,0,1,0,18,0,0.875,0.875,8.0
1,12,1,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
8,16,1,0,0,0,29,1,1.0,0.8333333333333334,6.0
14,8,0,0,1,0,20,0,0.8235294117647058,1.0,14.5
4,12,0,0,1,0,26,1,0.0,0.0,7.5
1,10,1,0,1,0,21,0,0.8333333333333334,1.0,6.0
9,12,0,0,1,1,19,0,1.0,1.0,8.0
8,11,1,1,1,0,19,1,1.0,0.8333333333333334,6.0
9,3,0,1,1,0,20,0,0.6666666666666666,0.6666666666666666,6.0
1,12,1,0,1,1,18,0,1.0,1.0,7.5
1,15,1,0,0,0,20,1,0.6666666666666666,0.5,6.0
1,10,0,0,1,1,20,0,1.0,1.0,6.0
1,15,1,0,1,0,18,0,1.0,0.8333333333333334,6.0
15,6,1,0,1,0,22,0,1.0,0.8333333333333334,6.0
8,4,1,0,1,1,19,0,1.0,1.0,6.0
1,13,1,0,1,0,18,0,1.0,1.0,7.5
1,10,1,1,1,0,20,0,1.0,1.0,6.0
8,16,1,0,1,0,18,1,0.8333333333333334,0.6666666666666666,6.0
8,14,1,0,1,0,21,1,0.0,0.0,6.0
1,10,0,0,1,0,19,0,1.0,1.0,6.0
1,12,1,0,1,0,18,1,1.0,1.0,8.0
1,15,1,0,1,0,18,0,1.0,0.8333333333333334,6.0
8,6,1,1,0,1,21,1,0.3333333333333333,0.0,6.0
1,9,0,1,1,0,19,0,1.0,0.8,5.0
1,9,1,0,1,1,19,0,1.0,1.0,5.0
8,10,1,0,1,0,19,1,0.8333333333333334,0.0,6.0
1,2,0,0,1,0,18,0,0.0,0.0,0.0
14,11,0,0,1,1,19,1,0.0,0.16666666666666666,6.0
8,12,1,0,1,1,20,1,0.8571428571428571,1.0,7.5
1,12,1,0,0,0,18,1,0.75,0.75,8.0
1,2,1,0,1,1,19,1,0.0,0.0,0.0
1,5,1,0,1,0,18,0,1.0,1.0,6.0
1,10,0,0,1,1,19,0,1.0,1.0,6.0
1,9,1,0,1,0,20,0,0.6,1.0,5.0
8,12,1,0,1,1,19,0,1.0,1.0,7.5
1,12,1,0,1,0,18,0,0.875,0.875,8.0
12,11,0,1,1,0,25,1,0.0,0.0,6.0
8,5,1,0,0,0,18,0,0.6666666666666666,1.0,6.0
1,15,1,0,1,0,19,0,1.0,1.0,6.0
8,13,1,0,1,1,19,0,1.0,1.0,7.5
1,9,0,1,0,1,20,1,0.4,0.4,5.0
8,6,1,0,1,0,20,0,0.4,1.0,5.0
8,10,1,0,1,0,21,0,1.0,1.0,6.0
1,2,1,0,1,0,19,0,0.0,0.0,0.0
12,3,0,0,1,0,42,0,1.0,1.0,6.0
1,5,0,0,1,1,19,0,0.8333333333333334,1.0,6.0
1,11,1,0,1,0,18,0,1.0,0.6666666666666666,6.0
5,6,1,0,1,0,21,0,1.0,1.0,5.0
1,10,0,0,1,1,20,0,1.0,1.0,6.0
1,16,1,0,1,0,20,0,1.0,1.0,7.0
1,12,1,0,1,0,19,0,1.0,1.0,7.5
13,10,0,0,1,0,21,0,0.8461538461538461,0.8181818181818182,12.0
1,5,1,0,1,0,19,0,1.0,1.0,6.0
1,12,0,0,1,1,19,0,1.0,1.0,7.5
15,6,1,0,1,0,22,0,1.0,1.0,6.0
1,16,0,0,1,0,21,0,0.8333333333333334,0.8333333333333334,6.0
8,11,1,0,1,1,18,1,0.3333333333333333,0.5,6.0
1,12,0,0,1,1,20,0,0.875,0.875,8.0
8,14,1,1,0,0,18,1,0.6,0.8,5.0
8,10,0,0,1,0,20,1,0.0,0.0,5.5
8,12,1,0,1,0,23,0,0.8571428571428571,0.875,7.5
1,15,1,0,1,0,18,0,1.0,1.0,6.0
15,10,1,0,1,0,20,0,1.0,1.0,6.0
8,12,1,0,1,1,18,0,0.875,0.875,8.0
1,9,1,0,1,0,20,0,0.8,1.0,5.0
9,12,1,0,1,0,18,0,1.0,1.0,7.5
8,14,1,0,1,0,20,0,1.0,1.0,6.0
1,12,1,0,1,0,19,0,0.875,0.875,8.0
15,6,0,0,1,0,21,0,1.0,1.0,6.0
4,5,0,0,1,0,33,0,1.0,0.5,6.0
1,6,0,1,0,0,24,1,0.2,0.0,5.0
14,10,0,0,1,1,20,0,1.0,1.0,11.0
1,2,1,0,1,0,18,0,0.0,0.0,0.0
1,5,1,0,1,0,18,0,1.0,1.0,6.0
14,3,0,1,1,0,29,1,0.6666666666666666,0.3333333333333333,6.0
8,12,0,0,1,0,18,0,1.0,1.0,7.5
1,15,1,0,1,0,19,0,1.0,1.0,6.0
8,2,1,0,1,0,19,1,0.0,0.0,0.0
8,10,0,0,1,1,18,0,0.8333333333333334,1.0,6.0
14,12,0,0,1,1,19,0,0.8571428571428571,1.0,7.5
13,16,0,0,1,0,20,1,0.8571428571428571,0.8333333333333334,13.0
8,11,1,0,1,1,19,0,0.6666666666666666,0.5,6.0
1,12,1,0,1,1,18,0,1.0,1.0,8.0
8,11,0,0,1,1,19,0,1.0,0.5,6.0
8,15,0,1,1,0,20,1,0.8333333333333334,1.0,6.0
1,12,1,0,1,0,18,1,0.0,0.0,7.5
12,4,0,1,0,0,35,1,0.8333333333333334,0.6666666666666666,6.0
1,2,1,0,1,1,19,0,0.0,0.0,0.0
1,9,1,0,1,0,19,1,0.6,0.4,5.0
12,13,0,0,1,0,24,1,0.0,0.0,7.0
12,3,1,1,0,0,29,1,0.6666666666666666,0.0,6.0
12,12,0,0,1,0,24,0,1.0,0.25,7.5
8,11,1,0,1,0,19,0,0.8333333333333334,0.6666666666666666,6.0
4,2,1,0,1,0,37,1,0.0,0.0,0.0
3,5,1,0,1,0,18,0,0.8333333333333334,0.8333333333333334,6.0
1,9,1,0,0,0,18,1,0.0,0.0,5.0
1,15,1,1,0,0,18,1,0.0,0.0,6.0
1,12,1,0,1,0,18,0,0.875,0.875,8.0
1,5,1,0,1,0,19,0,1.0,1.0,6.0
1,10,0,0,1,0,19,1,0.8333333333333334,0.5,6.0
15,4,1,1,1,0,21,0,1.0,1.0,6.0
9,13,0,0,1,0,18,0,0.8571428571428571,0.5714285714285714,7.0
7,9,1,0,1,0,19,1,1.0,0.6,5.0
4,15,0,0,1,0,25,0,1.0,1.0,6.0
1,5,1,0,1,0,22,0,1.0,1.0,6.0
12,12,0,0,1,0,24,0,0.875,0.875,8.0
1,12,1,0,1,0,19,0,1.0,0.875,7.5
8,2,0,0,0,0,20,1,0.0,0.0,0.0
1,12,1,0,1,1,19,0,0.875,0.875,8.0
14,11,1,0,1,0,19,1,0.3333333333333333,0.6666666666666666,6.0
1,14,1,0,1,0,19,0,0.8333333333333334,0.8333333333333334,6.0
14,4,0,1,1,0,23,1,0.0,0.0,6.0
12,15,0,0,1,0,47,1,0.8333333333333334,0.6666666666666666,6.0
1,5,0,0,1,0,19,0,1.0,0.6666666666666666,6.0
