Application_mode,Course,Father_occupation,Displaced,Debtor,Tuition_fees_up_to_date,Scholarship_holder,Age,Target_encoded,approval_rate_1st,approval_rate_2nd,avg_enrolled
8,12,6,1,0,1,1,18,0,1.0,1.0,7.5
1,9,5,1,0,1,0,21,0,0.8,1.0,5.0
14,8,7,0,0,1,0,37,1,0.0,0.0,6.0
12,4,11,0,1,0,0,38,1,0.0,0.0,6.0
12,17,12,1,0,0,0,55,1,0.0,0.0,5.0
12,4,8,0,1,0,0,28,1,0.8333333333333334,0.6666666666666666,6.0
4,17,7,0,0,1,0,46,0,1.0,0.5555555555555556,8.5
1,2,5,1,0,1,0,22,0,0.0,0.0,0.0
12,14,10,0,0,1,0,46,1,0.8333333333333334,0.6666666666666666,6.0
1,6,9,1,1,0,0,18,1,0.6,0.6,5.0
1,15,8,1,0,1,1,21,0,1.0,1.0,6.0
14,17,10,0,0,1,0,34,1,0.0,0.2,5.0
8,16,10,1,0,1,1,21,1,0.8333333333333334,0.8333333333333334,6.0
1,15,10,1,0,1,1,18,0,0.8333333333333334,1.0,6.0
1,2,9,1,0,1,0,20,0,0.0,0.0,0.0
8,11,5,1,0,1,0,19,1,0.3333333333333333,0.16666666666666666,6.0
8,3,13,1,0,1,0,22,0,1.0,1.0,6.0
15,4,8,0,0,1,0,23,1,0.16666666666666666,0.0,6.0
8,2,11,1,0,1,0,19,1,0.0,0.0,0.0
1,2,4,1,1,0,1,19,1,0.0,0.0,0.0
1,15,10,0,0,1,1,18,0,1.0,1.0,6.0
8,10,8,1,0,1,0,18,1,0.6666666666666666,0.8333333333333334,6.0
8,15,10,0,1,1,0,19,1,0.6666666666666666,0.5,6.0
1,2,4,1,0,1,0,18,0,0.0,0.0,0.0
15,4,7,1,0,1,0,19,0,1.0,0.8333333333333334,6.0
12,4,9,0,1,0,0,27,1,0.3333333333333333,0.0,6.0
1,11,10,1,0,1,0,20,0,0.6666666666666666,1.0,6.0
1,12,2,1,0,1,0,18,0,1.0,1.0,8.0
1,5,8,1,0,1,0,18,0,1.0,1.0,6.0
1,9,8,1,0,1,0,18,1,0.6,0.4,5.0
8,12,6,1,0,1,0,18,0,0.8571428571428571,1.0,7.5
12,3,1,1,0,0,0,37,1,0.0,0.0,5.0
12,3,4,0,0,1,1,36,0,1.0,1.0,6.0
12,6,6,1,0,1,0,26,1,0.5,0.3333333333333333,6.0
1,6,10,0,0,1,0,19,0,0.8,0.8,5.0
12,3,5,1,0,1,0,24,1,0.8333333333333334,0.8333333333333334,6.0
1,15,10,1,0,1,1,19,1,1.0,1.0,6.0
13,14,11,1,0,1,1,20,0,0.8571428571428571,0.625,7.5
9,14,8,1,0,1,0,19,0,1.0,0.8333333333333334,6.0
1,6,10,1,0,1,0,21,0,0.6,1.0,5.0
12,13,5,0,0,0,0,50,1,0.8571428571428571,0.5714285714285714,7.0
12,13,10,0,0,1,0,47,1,0.8571428571428571,0.5714285714285714,7.0
13,16,8,0,0,1,0,24,1,0.7692307692307693,0.6923076923076923,13.0
12,17,11,0,0,0,0,48,1,0.2,0.0,5.0
1,6,5,1,0,1,1,18,0,1.0,0.8333333333333334,6.0
15,17,6,1,0,1,0,32,1,0.6666666666666666,0.5714285714285714,6.5
1,14,1,1,0,0,0,20,1,0.6,0.8,5.0
12,7,9,0,1,1,0,24,1,0.0,0.0,5.0
12,8,10,0,0,1,0,53,0,0.8,0.8,5.0
12,15,5,0,1,0,0,42,1,0.0,0.0,4.0
12,17,10,1,0,1,0,52,0,1.0,1.0,5.0
12,17,11,0,0,1,0,49,0,1.0,1.0,5.0
8,14,6,0,0,1,1,18,0,1.0,1.0,6.0
12,8,7,1,0,1,0,37,0,0.6,0.8,5.0
1,12,5,0,0,1,1,21,0,0.8571428571428571,0.875,7.5
12,14,4,0,1,1,0,26,1,0.0,0.0,5.0
1,5,4,1,0,1,0,20,0,0.9166666666666666,0.9166666666666666,12.0
1,12,4,1,0,1,1,19,0,1.0,1.0,7.5
1,5,8,1,0,1,0,18,0,1.0,1.0,6.0
8,12,5,1,0,1,0,18,0,1.0,1.0,7.5
8,3,10,0,0,1,0,20,0,0.8333333333333334,1.0,6.0
8,11,4,1,0,1,0,20,1,1.0,0.16666666666666666,5.5
1,2,8,1,0,1,0,21,1,0.0,0.0,0.0
1,2,4,1,0,1,0,22,0,1.0,1.0,11.5
14,12,8,0,0,1,1,18,0,1.0,1.0,7.5
1,12,8,1,0,1,0,18,1,1.0,0.875,7.5
1,12,10,1,0,1,1,19,0,0.875,0.875,8.0
1,12,8,1,0,1,0,18,0,0.875,0.875,8.0
1,13,11,1,0,1,1,20,0,1.0,1.0,7.5
1,16,10,1,0,1,0,20,1,1.0,0.0,6.0
1,6,4,1,0,1,0,20,0,1.0,1.0,5.0
1,9,5,0,0,1,0,19,0,1.0,1.0,5.0
14,2,10,1,0,1,1,20,0,0.0,0.0,0.0
17,6,7,1,0,1,0,27,0,0.9166666666666666,0.7777777777777778,10.5
1,6,3,1,0,1,0,18,0,1.0,1.0,6.0
1,12,5,0,0,1,0,18,0,1.0,1.0,7.5
8,12,8,0,0,1,1,18,0,1.0,1.0,7.5
1,6,2,0,0,1,0,20,0,1.0,0.8,5.0
8,10,7,0,0,1,1,20,0,1.0,1.0,6.0
1,12,6,1,0,1,0,18,0,1.0,1.0,8.0
15,5,7,0,1,0,0,22,1,0.7142857142857143,0.5555555555555556,8.0
8,3,9,0,1,1,1,22,0,0.6666666666666666,0.8333333333333334,6.0
1,6,3,0,0,1,0,19,0,1.0,1.0,6.0
15,8,2,1,0,0,0,21,1,0.8333333333333334,0.6666666666666666,6.0
12,12,5,1,0,1,0,27,0,1.0,1.0,7.5
8,12,10,1,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
8,11,5,0,0,0,0,18,1,1.0,0.0,5.5
8,13,8,1,0,1,0,19,1,0.0,0.0,7.0
12,17,4,0,0,1,1,35,0,0.8,1.0,5.0
8,6,12,0,0,1,0,23,0,0.8,1.0,5.0
12,12,10,0,0,1,0,28,1,0.42857142857142855,0.0,7.0
1,14,5,1,1,1,0,20,1,0.8,1.0,5.0
1,14,4,1,0,1,0,21,1,0.6,0.8,5.0
8,5,6,1,0,1,0,18,0,1.0,0.8333333333333334,6.0
1,5,3,1,0,1,0,22,0,1.0,1.0,6.0
8,6,10,1,0,1,0,21,0,0.0,1.0,5.0
4,13,3,0,1,0,0,38,1,0.42857142857142855,0.0,6.0
14,2,10,1,0,1,0,19,1,0.0,0.0,0.0
4,7,1,0,0,1,0,24,1,0.0,0.0,5.0
9,5,8,1,0,0,0,19,1,0.0,0.0,6.0
1,12,10,1,0,1,1,19,0,1.0,1.0,7.5
12,7,11,0,0,1,0,31,1,0.0,0.0,5.0
8,14,9,1,0,1,1,19,0,1.0,1.0,6.0
8,5,6,1,0,1,0,22,0,0.8333333333333334,1.0,6.0
12,6,3,0,0,1,0,25,1,0.0,0.0,5.0
1,12,6,1,0,1,0,18,1,1.0,0.0,7.5
4,12,12,1,0,1,0,30,1,0.0,0.0,8.0
1,12,10,0,0,1,1,18,0,1.0,1.0,8.0
1,15,6,1,0,1,0,18,0,1.0,1.0,6.0
8,15,1,0,0,1,0,18,1,0.0,0.0,6.0
1,10,8,1,0,1,0,18,0,1.0,1.0,6.0
12,14,10,0,0,1,1,25,0,1.0,1.0,6.0
1,2,5,0,0,1,0,18,1,0.0,0.0,0.0
12,13,11,0,0,1,0,25,1,0.5714285714285714,0.5714285714285714,7.0
1,12,6,1,0,1,0,19,0,0.8571428571428571,0.8571428571428571,7.0
1,12,5,1,0,1,1,20,0,1.0,1.0,8.0
13,12,11,1,0,0,0,33,1,0.7142857142857143,0.8333333333333334,6.5
8,10,10,1,0,1,1,18,0,1.0,1.0,6.0
8,12,11,1,0,1,0,19,0,1.0,1.0,8.0
1,12,8,1,0,1,1,20,0,1.0,0.75,7.5
12,7,8,0,0,1,0,24,1,0.0,0.4,5.0
12,17,5,0,0,1,0,24,1,0.0,0.0,5.0
8,6,10,1,0,1,0,18,0,1.0,1.0,5.0
1,11,10,1,0,1,1,18,0,1.0,0.8333333333333334,6.0
16,6,9,1,0,1,0,22,0,0.9166666666666666,1.0,12.0
1,15,10,1,0,1,1,18,0,1.0,0.8333333333333334,6.0
1,2,11,1,0,1,0,21,0,1.0,1.0,17.0
12,17,2,1,0,1,0,38,1,0.6,0.8,5.0
14,10,13,0,0,1,1,29,0,1.0,1.0,14.5
8,11,10,1,0,0,0,18,1,0.0,0.0,6.0
14,17,10,0,0,1,0,37,0,1.0,1.0,12.5
1,9,11,0,0,1,0,20,0,1.0,1.0,5.0
1,8,9,1,0,0,0,20,1,0.8,0.6,5.0
12,7,11,0,1,1,0,40,1,0.6,0.4,5.0
1,9,10,0,0,0,0,21,1,0.4,0.6,5.0
15,5,9,0,0,1,0,21,0,0.8571428571428571,0.8888888888888888,8.0
1,12,2,1,0,1,0,18,0,1.0,1.0,8.0
12,4,10,0,0,1,0,27,0,1.0,1.0,6.0
12,5,11,0,0,0,0,38,1,0.0,0.0,6.0
9,8,3,0,0,1,0,18,1,0.8333333333333334,0.5,6.0
1,8,10,1,0,1,0,18,1,1.0,0.8333333333333334,6.0
14,15,7,0,1,0,0,19,1,0.5,0.3333333333333333,6.0
12,14,12,0,1,0,0,44,1,0.16666666666666666,0.0,6.0
15,6,5,1,0,1,0,26,1,0.6666666666666666,0.5,6.0
14,8,5,0,1,0,0,24,1,0.8333333333333334,0.6666666666666666,6.0
12,4,7,1,0,0,0,27,1,0.0,0.0,6.0
12,4,5,0,1,0,0,27,1,0.0,0.0,6.0
14,5,8,1,0,1,0,25,1,0.7647058823529411,0.6666666666666666,16.0
1,2,10,1,0,1,1,19,0,0.0,0.0,0.0
8,7,10,1,1,0,0,20,1,0.0,0.0,5.0
15,8,9,1,0,0,0,22,1,0.5,0.0,6.0
1,14,6,1,0,1,0,19,0,1.0,1.0,6.0
1,12,8,1,0,1,1,18,0,1.0,0.875,7.5
1,10,36,1,1,1,0,20,0,1.0,1.0,6.0
8,2,8,1,0,1,1,18,1,0.0,0.0,0.0
12,15,4,0,0,1,0,36,0,1.0,1.0,6.0
6,9,5,0,1,1,0,19,0,0.6,0.8,5.0
17,9,7,0,0,1,1,21,0,1.0,1.0,10.0
1,9,10,1,0,1,0,26,1,0.0,0.0,5.0
12,4,10,0,1,0,0,29,1,0.3333333333333333,0.14285714285714285,8.0
4,12,7,0,0,1,0,27,1,0.0,0.0,7.5
1,15,10,1,0,1,1,19,0,1.0,1.0,6.0
1,15,1,0,0,0,0,20,1,0.0,0.0,4.0
1,11,8,0,0,1,0,33,0,1.0,1.0,8.0
12,17,10,0,1,1,0,35,1,1.0,1.0,5.0
1,9,8,1,0,1,0,23,0,0.8,0.8,5.0
1,12,10,1,0,1,0,19,0,1.0,1.0,7.5
1,5,4,1,0,1,1,21,0,1.0,1.0,6.0
12,12,8,0,0,1,0,27,1,0.875,0.875,8.0
4,12,10,0,0,1,0,28,1,1.0,1.0,7.5
12,10,5,0,0,1,0,42,1,0.0,0.0,6.0
4,17,10,0,0,1,0,27,0,0.8,0.8,5.0
1,5,2,1,0,1,0,23,1,0.6666666666666666,0.0,6.0
8,11,5,1,0,1,1,18,0,1.0,1.0,6.0
12,12,5,0,0,1,0,26,0,0.875,0.875,8.0
1,9,11,0,0,1,0,18,1,0.0,0.0,5.0
12,17,3,0,1,1,0,29,1,0.6,0.4,5.0
8,6,8,1,0,1,0,22,1,0.0,0.0,6.0
1,12,10,1,0,1,1,19,0,0.875,0.875,8.0
1,10,8,1,0,1,1,18,0,1.0,1.0,6.0
1,6,10,1,0,1,1,18,1,0.6,0.6,5.0
12,4,10,0,1,0,0,40,1,0.8333333333333334,0.5,6.0
8,11,4,1,1,0,0,20,1,0.5,0.0,6.0
1,12,2,1,0,1,0,18,1,0.625,0.625,8.0
14,3,1,0,0,1,0,31,0,1.0,0.7,11.0
1,9,10,0,0,1,1,18,0,0.8,1.0,5.0
14,14,5,1,0,1,0,22,1,1.0,0.6666666666666666,6.0
16,9,6,0,1,0,0,38,1,0.0,0.0,5.0
14,17,10,0,0,1,0,33,1,0.0,0.0,5.0
8,14,2,0,0,1,0,18,1,0.0,0.0,6.0
16,17,4,1,0,1,0,27,0,1.0,1.0,5.5
12,11,10,0,0,1,0,26,0,1.0,1.0,6.0
1,12,4,1,0,1,1,19,0,1.0,1.0,7.5
16,12,6,0,0,1,0,44,1,0.7142857142857143,0.7142857142857143,7.0
1,9,10,1,0,1,0,19,0,1.0,1.0,5.0
9,5,8,1,0,1,0,20,1,0.0,0.0,6.0
14,17,7,0,0,1,0,31,0,0.9285714285714286,0.9285714285714286,14.0
14,5,10,1,0,1,0,25,0,1.0,1.0,6.0
8,15,10,1,1,0,0,19,1,0.0,0.0,6.0
8,12,4,1,0,1,0,18,1,1.0,1.0,7.5
12,14,5,0,0,1,0,24,1,0.3333333333333333,0.3333333333333333,6.0
1,10,4,0,0,1,0,20,0,1.0,1.0,6.0
8,11,4,0,0,1,0,18,0,1.0,1.0,6.0
1,10,8,0,0,1,1,18,0,1.0,1.0,6.0
4,12,6,0,1,0,0,28,1,0.0,0.0,7.0
1,16,9,0,1,1,0,18,1,0.8333333333333334,0.6666666666666666,6.0
1,10,5,0,0,1,1,18,0,1.0,0.8333333333333334,6.0
8,9,9,1,0,1,1,18,0,1.0,1.0,5.0
1,9,10,1,0,0,1,19,1,0.6,0.6,5.0
8,12,10,0,0,1,1,19,0,0.8571428571428571,1.0,7.5
1,10,43,0,1,1,1,20,0,0.8333333333333334,1.0,6.0
14,3,4,0,0,1,0,34,0,0.8181818181818182,1.0,9.0
8,12,6,1,0,1,0,19,0,1.0,1.0,8.0
12,5,5,1,0,1,0,24,0,1.0,0.3333333333333333,6.0
5,15,6,1,0,1,0,18,1,0.0,0.0,6.0
8,8,11,1,0,1,0,19,1,0.4,0.0,5.0
1,9,7,0,0,1,1,18,0,1.0,0.6,5.0
1,12,10,1,1,1,0,19,0,1.0,1.0,7.5
1,8,5,1,0,1,0,19,1,0.6666666666666666,0.3333333333333333,6.0
8,4,3,0,0,1,0,19,1,1.0,0.6666666666666666,6.0
12,17,11,1,0,1,0,41,1,0.8,0.4,5.0
1,12,3,0,0,1,0,19,0,0.8571428571428571,1.0,7.5
4,12,11,1,0,0,0,23,1,0.0,0.0,7.5
1,7,8,0,0,1,0,18,1,1.0,1.0,5.0
1,9,4,0,0,1,0,19,0,1.0,1.0,5.0
15,4,11,1,0,1,0,20,0,1.0,1.0,6.0
12,6,12,0,1,0,0,35,1,0.4,0.4,5.0
12,14,12,0,0,0,0,34,1,0.0,0.0,6.0
1,5,10,1,1,0,1,19,0,1.0,1.0,6.0
6,10,10,1,1,0,0,22,0,0.8333333333333334,0.8333333333333334,6.0
8,5,3,0,0,1,0,20,0,1.0,1.0,6.0
12,7,6,0,1,1,0,30,1,0.0,0.0,5.0
1,11,5,1,0,0,0,20,1,0.3333333333333333,0.0,6.0
8,5,6,1,0,1,0,18,0,1.0,1.0,6.0
1,8,5,0,0,1,1,26,1,0.0,0.0,5.0
12,17,8,0,0,1,0,26,0,1.0,1.0,5.0
12,9,10,0,0,0,0,26,1,0.4,0.0,5.0
12,17,7,0,1,0,0,31,1,0.0,0.0,5.0
1,2,9,1,0,1,1,20,0,1.0,1.0,11.5
1,15,1,1,0,1,0,19,0,1.0,0.5,6.0
8,14,3,1,1,0,0,23,1,0.0,0.0,5.0
1,12,5,1,0,1,1,20,1,0.14285714285714285,0.0,7.0
16,12,11,0,0,1,0,20,0,1.0,0.9,8.5
12,3,1,1,0,1,0,29,1,0.0,0.0,5.5
1,15,8,1,0,1,1,20,0,1.0,0.6666666666666666,6.0
1,12,10,0,0,1,0,24,0,0.8571428571428571,0.8571428571428571,7.0
12,13,8,0,0,1,0,37,1,0.0,0.0,7.0
1,12,5,1,0,1,0,18,1,0.0,0.0,7.5
1,2,6,1,1,0,1,18,1,0.0,0.0,0.0
8,12,10,0,0,1,0,18,0,0.875,0.875,8.0
12,4,5,0,0,1,0,35,1,0.6666666666666666,0.5,6.0
8,11,10,0,0,1,0,19,1,0.0,0.0,5.5
1,2,6,1,0,1,0,18,0,0.0,0.0,0.0
1,12,4,1,0,1,0,19,0,0.8571428571428571,0.8571428571428571,7.0
15,4,8,1,0,0,0,30,1,0.6666666666666666,0.5,8.5
14,15,1,0,1,0,0,51,1,0.0,0.0,4.0
5,6,9,0,0,1,0,18,0,1.0,0.8333333333333334,6.0
1,2,4,1,0,1,0,18,0,0.0,0.0,0.0
1,2,5,1,0,1,0,18,0,0.0,0.0,0.0
1,12,8,1,0,1,1,18,0,1.0,1.0,8.0
1,8,4,1,0,1,0,18,1,0.8,0.0,5.0
9,2,4,1,0,1,0,23,0,1.0,1.0,17.0
1,15,3,1,1,0,0,18,1,0.8333333333333334,0.6666666666666666,6.0
1,2,2,1,0,1,0,18,0,0.0,0.0,0.0
17,6,9,1,0,1,0,21,0,0.9090909090909091,0.8888888888888888,10.0
14,15,1,0,1,1,0,20,0,1.0,1.0,6.0
13,6,5,0,0,1,0,24,0,0.8181818181818182,0.9,10.5
1,8,5,1,0,1,0,18,0,1.0,1.0,6.0
8,12,11,1,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
1,15,10,1,0,1,0,19,0,1.0,1.0,6.0
15,10,9,1,0,1,1,20,0,1.0,1.0,6.0
1,12,10,1,0,1,0,18,0,1.0,1.0,7.5
1,12,11,1,0,1,0,18,0,0.875,0.875,8.0
1,12,3,1,0,1,0,19,0,0.8571428571428571,0.8571428571428571,7.0
1,14,6,1,0,1,0,18,0,0.8333333333333334,0.8333333333333334,6.0
1,12,8,1,0,1,0,20,0,1.0,1.0,8.0
1,13,4,1,0,1,0,18,0,1.0,1.0,7.5
8,3,4,0,1,0,0,18,1,0.5,0.0,6.0
1,16,5,1,0,1,0,18,0,0.8333333333333334,0.8333333333333334,6.0
1,12,9,1,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
8,12,9,1,0,1,1,18,0,0.8571428571428571,0.8571428571428571,7.0
1,12,11,1,0,1,0,20,0,1.0,1.0,7.5
1,5,10,1,0,1,1,22,0,0.8333333333333334,0.8333333333333334,6.0
1,10,9,1,0,1,0,18,0,1.0,1.0,6.0
8,9,2,0,0,1,0,18,0,1.0,0.8,5.0
8,14,8,0,1,1,1,18,1,0.16666666666666666,0.0,6.0
8,10,11,0,0,1,0,19,0,1.0,0.8333333333333334,7.0
1,6,5,1,0,1,1,19,0,1.0,1.0,5.0
8,15,10,0,0,1,1,18,0,1.0,1.0,6.0
8,12,10,1,0,1,1,18,0,1.0,1.0,7.5
1,12,2,1,0,1,0,18,0,1.0,1.0,7.5
8,14,8,1,0,1,0,19,0,1.0,1.0,6.0
8,10,4,1,0,1,0,18,0,0.8333333333333334,0.6666666666666666,6.0
12,12,5,0,0,1,1,25,0,1.0,1.0,8.0
1,12,10,1,0,1,1,19,0,0.8571428571428571,0.875,7.5
8,12,4,1,0,1,0,18,0,1.0,1.0,7.5
8,8,11,1,0,1,0,19,0,1.0,0.6666666666666666,6.0
1,12,6,0,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
12,6,11,0,0,1,0,24,1,0.8333333333333334,0.16666666666666666,6.0
1,15,5,1,0,1,0,21,0,0.8333333333333334,0.8333333333333334,6.0
1,11,5,1,0,1,1,18,0,1.0,1.0,6.0
1,10,7,1,0,1,0,18,0,1.0,1.0,6.0
1,5,10,0,0,1,1,20,0,1.0,1.0,6.0
1,5,6,1,0,1,0,19,0,1.0,0.8333333333333334,6.0
1,15,8,1,0,1,1,19,1,1.0,1.0,6.0
1,12,10,1,0,1,0,30,0,1.0,1.0,7.5
1,12,4,0,0,1,0,18,0,1.0,1.0,8.0
8,6,11,1,0,1,0,18,0,0.8,0.6,5.0
1,15,10,1,0,1,1,18,0,1.0,1.0,6.0
9,12,6,0,0,1,0,20,0,0.8571428571428571,0.875,7.5
1,11,8,0,0,1,0,19,1,0.0,0.0,6.0
14,11,10,1,0,1,0,19,1,0.0,0.0,6.0
1,2,8,1,0,0,0,19,1,0.0,0.0,0.0
1,11,7,1,0,1,1,18,0,1.0,1.0,6.0
9,16,1,1,0,1,0,19,0,0.8571428571428571,0.8571428571428571,7.0
4,12,5,0,0,1,0,25,0,0.875,0.875,8.0
1,10,10,1,0,1,0,19,1,0.8333333333333334,1.0,6.0
1,10,10,1,1,1,1,19,0,1.0,1.0,6.0
1,14,5,1,0,1,1,20,0,0.8333333333333334,0.8333333333333334,6.0
1,12,5,1,0,1,1,20,0,1.0,1.0,7.5
8,6,2,1,0,1,0,19,0,0.8,0.6,5.0
4,4,5,1,0,1,0,31,0,0.9166666666666666,1.0,12.0
1,6,5,0,0,1,0,20,0,0.6,0.6,5.0
1,14,8,1,0,1,0,18,0,1.0,0.8333333333333334,6.0
8,6,5,1,0,1,1,20,0,1.0,1.0,6.0
8,14,5,0,0,1,1,19,1,0.8333333333333334,0.8333333333333334,6.0
8,9,7,0,0,1,1,21,0,1.0,1.0,5.0
1,12,11,1,0,1,0,18,0,1.0,1.0,7.5
16,5,5,1,0,1,0,21,1,1.0,0.9090909090909091,10.5
15,10,15,0,0,1,0,20,0,1.0,0.8333333333333334,6.0
1,14,10,1,0,1,1,18,0,0.8333333333333334,1.0,6.0
1,9,10,1,0,1,1,18,0,0.8,1.0,5.0
8,10,8,1,0,1,1,18,0,1.0,1.0,6.0
14,6,7,1,0,1,1,21,0,0.42857142857142855,1.0,6.0
1,12,9,0,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
1,12,6,1,0,1,1,18,0,1.0,1.0,8.0
8,11,8,1,0,1,1,20,0,0.6666666666666666,0.6666666666666666,6.0
13,12,10,0,0,1,1,32,0,1.0,1.0,8.0
1,12,4,1,0,1,1,23,0,0.8571428571428571,1.0,7.5
8,3,6,0,0,1,0,18,0,0.8333333333333334,0.8333333333333334,6.0
14,2,10,1,0,1,0,34,1,0.0,0.0,0.0
1,9,40,0,0,1,0,21,0,1.0,1.0,5.0
1,11,1,1,0,1,1,20,1,0.0,0.0,6.0
1,10,3,1,0,1,0,18,0,1.0,1.0,6.0
8,6,9,1,0,1,0,18,0,1.0,1.0,6.0
8,15,10,0,0,1,0,18,0,1.0,1.0,6.0
12,3,8,1,0,1,0,24,1,0.16666666666666666,0.0,6.0
16,9,8,0,1,0,0,32,0,0.9333333333333333,1.0,14.0
12,11,7,1,1,0,0,24,1,1.0,0.5,6.0
1,10,6,0,0,1,1,18,1,1.0,0.0,6.0
16,11,10,0,0,1,0,28,0,1.0,0.8333333333333334,6.0
8,16,9,1,0,1,1,18,1,1.0,0.6666666666666666,6.0
4,16,1,1,0,0,0,24,1,0.0,0.0,5.5
1,6,11,0,0,1,0,19,0,1.0,1.0,5.0
12,3,9,0,0,1,0,44,0,1.0,1.0,6.0
7,6,3,1,0,1,1,18,0,1.0,1.0,6.0
1,2,8,1,0,1,0,18,0,0.0,0.0,0.0
1,15,12,0,0,1,0,22,1,0.0,0.0,6.0
9,16,6,0,0,1,1,18,0,0.8571428571428571,0.8571428571428571,7.0
12,17,5,0,0,1,0,44,0,1.0,1.0,5.0
12,16,4,0,1,1,0,33,1,0.8333333333333334,0.8333333333333334,6.0
12,16,10,0,1,0,0,32,1,0.0,0.0,5.5
12,4,5,0,0,0,0,35,1,0.0,0.0,6.0
1,10,7,1,0,1,0,20,0,1.0,1.0,6.0
12,11,7,1,0,1,0,24,0,0.8333333333333334,0.8333333333333334,6.0
1,12,11,0,0,1,0,19,0,1.0,1.0,7.5
1,15,10,1,0,1,1,19,0,1.0,1.0,6.0
13,4,6,1,0,0,0,27,1,0.0,0.0,6.0
12,16,5,0,0,0,0,30,1,0.0,0.0,6.0
8,2,10,1,0,1,0,21,1,0.0,0.0,0.0
1,5,9,1,0,1,0,19,0,1.0,1.0,6.0
14,12,11,0,0,1,0,18,0,1.0,0.875,7.5
1,2,4,1,0,1,0,21,0,0.0,0.0,0.0
1,12,10,1,0,1,1,19,0,0.8571428571428571,0.8571428571428571,7.0
1,15,7,1,0,1,0,18,0,1.0,1.0,6.0
8,12,11,1,0,1,0,19,0,1.0,1.0,7.5
12,11,10,0,1,1,0,45,1,0.5,0.0,9.0
12,6,7,1,0,1,0,26,0,1.0,0.6666666666666666,6.0
12,17,10,1,0,1,0,51,1,0.0,0.0,4.5
12,15,7,0,1,1,1,49,0,1.0,1.0,6.0
8,9,10,1,0,1,0,22,1,0.4,0.2,5.0
4,8,2,0,0,1,0,33,1,0.4,0.4,5.0
5,14,10,0,0,1,0,20,0,1.0,0.8,5.0
1,10,8,1,0,1,1,18,0,1.0,1.0,6.0
1,16,10,1,1,0,0,20,1,0.5,0.3333333333333333,6.0
18,17,7,0,0,1,0,37,0,0.7,1.0,10.0
1,11,4,1,0,1,0,18,0,1.0,1.0,6.0
1,11,10,1,0,1,0,19,0,1.0,1.0,6.0
15,6,4,1,0,1,0,21,0,1.0,0.6666666666666666,6.0
1,12,2,0,0,1,0,20,0,0.8571428571428571,0.875,7.5
1,12,8,1,0,1,0,19,1,0.0,0.0,7.5
8,13,8,1,0,1,0,20,1,0.5714285714285714,0.5714285714285714,7.0
8,12,6,1,0,1,0,18,0,1.0,1.0,7.5
1,12,8,1,0,1,0,19,0,0.875,0.875,8.0
1,10,4,0,0,1,0,18,0,0.6666666666666666,0.8333333333333334,6.0
8,10,8,1,0,1,1,18,0,1.0,1.0,6.0
1,15,6,1,0,1,0,18,1,0.4,0.0,3.0
1,13,6,1,0,1,1,18,0,1.0,1.0,7.5
1,5,9,1,0,1,1,19,0,1.0,1.0,6.0
17,4,8,0,1,1,1,24,0,1.0,1.0,11.5
1,9,8,1,0,1,1,21,0,1.0,0.8,5.0
15,6,11,0,1,0,0,20,1,0.6666666666666666,0.8333333333333334,6.0
8,12,10,1,0,1,1,19,0,1.0,1.0,7.5
8,13,9,1,0,1,1,19,0,1.0,1.0,7.5
1,12,10,1,0,1,0,18,0,0.875,0.875,8.0
1,6,8,1,0,1,0,19,0,0.8333333333333334,0.8333333333333334,6.0
8,9,10,1,0,1,0,21,0,1.0,1.0,5.0
1,16,9,1,0,1,1,19,0,1.0,1.0,6.0
1,11,11,1,0,1,1,18,0,1.0,1.0,6.0
8,5,5,1,0,1,1,17,0,1.0,1.0,6.0
8,9,8,1,0,0,0,23,1,0.6,0.6,5.0
1,14,11,1,0,1,0,19,0,1.0,1.0,6.0
1,12,5,1,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
1,14,10,1,0,1,0,20,0,1.0,0.8333333333333334,6.0
1,6,10,1,0,1,1,19,0,1.0,1.0,5.0
1,10,10,1,0,1,1,18,0,1.0,1.0,6.0
8,10,5,0,0,1,1,19,0,1.0,1.0,6.0
1,10,11,1,0,1,0,19,0,1.0,1.0,6.0
8,12,9,1,0,1,0,18,0,1.0,1.0,8.0
8,12,7,1,0,1,0,18,0,1.0,0.875,7.5
1,12,8,1,0,1,1,19,0,0.8571428571428571,0.8571428571428571,7.0
1,12,10,0,0,1,1,19,0,0.875,0.875,8.0
1,12,2,0,0,1,0,19,0,0.8571428571428571,0.8571428571428571,7.0
1,12,9,1,0,1,0,21,0,1.0,1.0,7.5
1,15,4,1,0,1,0,18,0,1.0,1.0,6.0
1,15,10,0,0,1,1,19,0,1.0,1.0,6.0
1,15,12,0,0,0,0,18,1,0.0,0.0,4.0
4,3,5,0,0,1,0,30,1,0.0,0.0,6.0
8,8,7,1,0,1,0,18,1,1.0,0.8333333333333334,6.0
1,12,9,1,0,1,1,20,0,0.8571428571428571,0.8571428571428571,7.0
12,14,8,0,1,0,0,25,1,1.0,1.0,5.0
